poryadkovy_nomer;tip;razryad;ugms;imya_stancii;repernayavekovay;sinopticheski_in;obshhesoyuzny_no;obshhesoyuzny_no1;obshhesoyuzny_no2;shirota;dolgota;raznost_mezhdu_p;territorialny_ko;cgms;status_sete_klim;priznak_proveden;priznak_proveden1;status_sete_gidr;status_sete_mors;status_sete_agro;priznak_proveden2;priznak_proveden3;priznak_proveden4;priznak_proveden5;stanciya_zakonse;data_zakrytiya_s;id;is_deleted;classname;created_by;edited_by;edited_on;created_on;published;point;kontroliruemye_p;vidy_informacion;vidy_infyx_resur;nablyudaemye_pok;periodichnost_ot
4913;Гидрологический пост;1;ФГБУ Иркутское УГМС;КАЧУГ;0;;;;;53.97;105.87;5;138;Отсутствует;0;0;0;2;0;0;0;0;0;1;0;;282;f;;50f7a1d80d58140037000006;;2021-02-26 17:10:56.736216;2021-02-26 17:10:56.736216+08;f;0104000020E610000001000000010100000048E17A14AE775A405C8FC2F528FC4A40;;;;;
5936;Пристанционный гидрологический пост;1;ФГБУ Иркутское УГМС;БОЛЬШОЕ ГОЛОУСТНОЕ (ОГП ПРИ БОЛЬШОЕ ГОЛОУСТНОЕ М);0;30727;;;;52.03;105.42;5;138;Отсутствует;0;0;0;3;0;0;0;0;0;1;0;;283;f;;50f7a1d80d58140037000006;;2021-02-26 17:10:56.756133;2021-02-26 17:10:56.756133+08;f;0104000020E61000000100000001010000007B14AE47E15A5A40A4703D0AD7034A40;;;;;
5972;Гидрологический пост;2;ФГБУ Иркутское УГМС;МАМА;0;;;;;58.31;112.86;5;138;Отсутствует;1;0;0;3;0;0;0;0;0;1;0;;284;f;;50f7a1d80d58140037000006;;2021-02-26 17:10:56.775037;2021-02-26 17:10:56.775037+08;f;0104000020E6100000010000000101000000D7A3703D0A375C4048E17A14AE274D40;;;;;
4669;Гидрологический пост;1;ФГБУ Забайкальское УГМС;МИХАЙЛОВКА-р.Кудун;1;;515311029;;;51.88;110.48;5;104;Бурятский ЦГМС;1;0;0;2;0;0;0;0;0;0;0;;285;f;;50f7a1d80d58140037000006;;2021-02-26 17:10:56.802067;2021-02-26 17:10:56.802067+08;f;0104000020E61000000100000001010000001F85EB51B89E5B40713D0AD7A3F04940;;;;;
4651;Гидрологический пост;1;ФГБУ Забайкальское УГМС;ЗАИГРАЕВО-р.Брянка;1;;;;;51.83;108.30;5;104;Бурятский ЦГМС;0;0;0;2;0;0;0;0;0;1;0;;286;f;;50f7a1d80d58140037000006;;2021-02-26 17:10:56.826621;2021-02-26 17:10:56.826621+08;f;0104000020E61000000100000001010000003333333333135B400AD7A3703DEA4940;;;;;
4978;Озерный гидрометеорологический пост;1;ФГБУ Иркутское УГМС;БРАТСКАЯ ГЭС В/Б;0;;;;;56.28;101.73;5;138;Братский ЦГМС;0;0;0;2;0;0;0;0;0;1;0;;287;f;;50f7a1d80d58140037000006;;2021-02-26 17:10:56.845047;2021-02-26 17:10:56.845047+08;f;0104000020E61000000100000001010000001F85EB51B86E5940A4703D0AD7234C40;;;;;
6141;Озерный гидрометеорологический пост;1;ФГБУ Иркутское УГМС;ТАНХОЙ;2;;;;;51.56;105.11;5;104;Байкальский ЦГМС;0;0;0;2;0;0;0;0;0;1;0;;288;f;;50f7a1d80d58140037000006;;2021-02-26 17:10:56.864702;2021-02-26 17:10:56.864702+08;f;0104000020E6100000010000000101000000D7A3703D0A475A4048E17A14AEC74940;;;;;
6143;Озерный гидрометеорологический пост;2;ФГБУ Иркутское УГМС;СУХАЯ;2;;;;;52.56666666666667;107.13333333333334;5;104;Байкальский ЦГМС;0;0;0;3;0;0;0;0;0;1;0;;289;f;;50f7a1d80d58140037000006;;2021-02-26 17:10:56.881738;2021-02-26 17:10:56.881738+08;f;0104000020E61000000100000001010000008988888888C85A408988888888484A40;;;;;
5301;Гидрологический пост;1;ФГБУ Иркутское УГМС;ВЫДРИНО;2;;5127104391;;;51.45;104.65;5;104;Байкальский ЦГМС;1;0;0;2;0;0;0;0;0;1;0;;290;f;;50f7a1d80d58140037000006;;2021-02-26 17:10:56.900897;2021-02-26 17:10:56.900897+08;f;0104000020E61000000100000001010000009A99999999295A409A99999999B94940;;;;;
4953;Гидрологический пост;3;ФГБУ Иркутское УГМС;ВЕНГЕРКА;0;;5548097171;;;55.80;97.28;5;138;Отсутствует;0;0;0;3;0;0;0;0;0;1;0;;291;f;;50f7a1d80d58140037000006;;2021-02-26 17:10:56.917975;2021-02-26 17:10:56.917975+08;f;0104000020E610000001000000010100000052B81E85EB5158406666666666E64B40;;;;;
4545;Метеорологическая станция;3;ФГБУ Забайкальское УГМС;БУРГЕНЬ;0;30755;5241381;;30755;52.43;113.77;6;175;Отсутствует;4;0;0;0;0;3;0;0;0;0;0;;292;f;;50f7a1d80d58140037000006;;2021-02-26 17:10:56.942556;2021-02-26 17:10:56.942556+08;f;0104000020E6100000010000000101000000E17A14AE47715C40D7A3703D0A374A40;;;;;
4993;Озерный гидрометеорологический пост;2;ФГБУ Иркутское УГМС;ПЕСЧАНАЯ БУХТА;0;;5217105421;;;52.28;105.70;5;138;Отсутствует;1;0;0;2;0;0;0;0;0;1;0;;293;f;;50f7a1d80d58140037000006;;2021-02-26 17:10:56.968195;2021-02-26 17:10:56.968195+08;f;0104000020E6100000010000000101000000CDCCCCCCCC6C5A40A4703D0AD7234A40;;;;;
5284;Гидрологический пост;1;ФГБУ Иркутское УГМС;ПОРОГ;0;;;;;54.53;99.25;5;138;Отсутствует;0;0;0;3;0;0;0;0;0;1;0;;294;f;;50f7a1d80d58140037000006;;2021-02-26 17:10:56.985586;2021-02-26 17:10:56.985586+08;f;0104000020E61000000100000001010000000000000000D05840A4703D0AD7434B40;;;;;
4884;Гидрологический пост;1;ФГБУ Иркутское УГМС;БИРЮЛЬКА;0;;5352106201;;;53.86;106.33;5;138;Отсутствует;1;0;0;2;0;0;0;0;0;1;0;;295;f;;50f7a1d80d58140037000006;;2021-02-26 17:10:57.018326;2021-02-26 17:10:57.018326+08;f;0104000020E610000001000000010100000085EB51B81E955A40AE47E17A14EE4A40;;;;;
4725;Гидрологический пост;2;ФГБУ Забайкальское УГМС;УСТЬ-КЯХТА-р.Селенга;0;;503210615;;;50.53;106.25;5;104;Бурятский ЦГМС;1;0;0;3;0;0;0;0;0;0;0;;296;f;;50f7a1d80d58140037000006;;2021-02-26 17:10:57.040196;2021-02-26 17:10:57.040196+08;f;0104000020E61000000100000001010000000000000000905A40A4703D0AD7434940;;;;;
5848;Пристанционный гидрологический пост;2;ФГБУ Забайкальское УГМС;ПОКРОВКА (ГП ПРИ ПОКРОВКА М)-р.Амур;1;;;;;53.35;121.53;6;175;Отсутствует;0;0;0;2;0;0;0;0;0;0;0;;297;f;;50f7a1d80d58140037000006;;2021-02-26 17:10:57.058258;2021-02-26 17:10:57.058258+08;f;0104000020E610000001000000010100000052B81E85EB615E40CDCCCCCCCCAC4A40;;;;;
5967;Пристанционный гидрологический пост;1;ФГБУ Иркутское УГМС;ПАТРОНЫ (ОГП ПРИ ПАТРОНЫ М);0;30718;;;;52.13;104.47;5;138;Отсутствует;0;0;0;2;0;0;0;0;0;1;0;;300;f;;50f7a1d80d58140037000006;;2021-02-26 17:10:57.111614;2021-02-26 17:10:57.111614+08;f;0104000020E6100000010000000101000000AE47E17A141E5A40713D0AD7A3104A40;;;;;
6138;Гидрологический пост;2;ФГБУ Забайкальское УГМС;АЛХАНАЙ-р.Дульдурга;0;;;;;50.72;113.48;6;175;Отсутствует;1;0;0;3;0;0;0;0;0;0;0;;301;f;;50f7a1d80d58140037000006;;2021-02-26 17:10:57.132285;2021-02-26 17:10:57.132285+08;f;0104000020E61000000100000001010000001F85EB51B85E5C405C8FC2F5285C4940;;;;;
5037;Пост наблюдения за загрязнением природной среды;0;ФГБУ Иркутское УГМС;МЕГЕТ №1;0;;;;;52.43;104.05;5;138;Отсутствует;0;0;0;0;0;0;0;0;0;1;0;;302;f;;50f7a1d80d58140037000006;;2021-02-26 17:10:57.150137;2021-02-26 17:10:57.150137+08;f;0104000020E61000000100000001010000003333333333035A40D7A3703D0A374A40;;;;;
4750;Пост наблюдения за загрязнением природной среды;0;ФГБУ Забайкальское УГМС;ЧИТА N2;0;;521135;;;52.08;113.48;6;175;Отсутствует;0;0;0;0;0;0;0;0;0;1;0;;303;f;;50f7a1d80d58140037000006;;2021-02-26 17:10:57.165125;2021-02-26 17:10:57.165125+08;f;0104000020E61000000100000001010000001F85EB51B85E5C400AD7A3703D0A4A40;;;;;
30513;Оперативная группа-группа,проводящая метеонаблюдения при обслуживании авиации;0;ФГБУ Авиаметтелеком Росгидромета;ЧАРА;0;30371;;;;56.9;118.37;6;175;ФГБУ Иркутский филиал Авиаметтелекома  Росгидромета;1;0;0;0;0;0;0;0;0;0;;;304;f;;50f7a1d80d58140037000006;;2021-02-26 17:10:57.174368;2021-02-26 17:10:57.174368+08;f;0104000020E610000001000000010100000048E17A14AE975D403333333333734C40;;;;;
5000;Агрометеорологический пост;0;ФГБУ Иркутское УГМС;БУРЕТЬ;0;65604;5257103301;;65604;52.95;103.50;5;138;Отсутствует;1;0;0;0;0;3;0;0;0;1;0;;305;f;;50f7a1d80d58140037000006;;2021-02-26 17:10:57.182253;2021-02-26 17:10:57.182253+08;f;0104000020E61000000100000001010000000000000000E059409A99999999794A40;;;;;
4955;Гидрологический пост;1;ФГБУ Иркутское УГМС;ТУНКА;0;;;;;51.733333333333334;102.53333333333333;5;104;Байкальский ЦГМС;0;0;0;3;0;0;0;0;0;1;0;;306;f;;50f7a1d80d58140037000006;;2021-02-26 17:10:57.190686;2021-02-26 17:10:57.190686+08;f;0104000020E61000000100000001010000002222222222A25940DEDDDDDDDDDD4940;;;;;
4753;Пост наблюдения за загрязнением природной среды;0;ФГБУ Забайкальское УГМС;ЧИТА N5;0;;521135;;;52.08;113.48;6;175;Отсутствует;0;0;0;0;0;0;0;0;0;1;0;;307;f;;50f7a1d80d58140037000006;;2021-02-26 17:10:57.200399;2021-02-26 17:10:57.200399+08;f;0104000020E61000000100000001010000001F85EB51B85E5C400AD7A3703D0A4A40;;;;;
4888;Гидрологический пост;1;ФГБУ Иркутское УГМС;БОЛЬШАЯ БУГУЛЬДЕЙКА;0;;5233106041;;;52.55;106.07;5;138;Отсутствует;1;0;0;2;0;0;0;0;0;1;0;;308;f;;50f7a1d80d58140037000006;;2021-02-26 17:10:57.208823;2021-02-26 17:10:57.208823+08;f;0104000020E610000001000000010100000014AE47E17A845A406666666666464A40;;;;;
4759;Пост наблюдения за загрязнением природной среды;0;ФГБУ Забайкальское УГМС;УЛАН-УДЭ N2;0;;518076;;;51.83;107.60;5;104;Бурятский ЦГМС;0;0;0;0;0;0;0;0;0;1;0;;309;f;;50f7a1d80d58140037000006;;2021-02-26 17:10:57.216741;2021-02-26 17:10:57.216741+08;f;0104000020E61000000100000001010000006666666666E65A400AD7A3703DEA4940;;;;;
4857;Гидрологическая станция;1;ФГБУ Иркутское УГМС;УСТЬ-КУТ;0;30323;5680581;;;56.80;105.80;5;138;Отсутствует;3;0;0;3;0;0;0;0;0;1;0;;310;f;;50f7a1d80d58140037000006;;2021-02-26 17:10:57.225311;2021-02-26 17:10:57.225311+08;f;0104000020E61000000100000001010000003333333333735A406666666666664C40;;;;;
4755;Пост наблюдения за загрязнением природной среды;0;ФГБУ Забайкальское УГМС;ПЕТРОВСКИЙ З-Д N1;0;;513089;;;51.31;108.86;6;175;Отсутствует;0;0;0;0;0;0;0;0;0;1;0;;312;f;;50f7a1d80d58140037000006;;2021-02-26 17:10:57.243476;2021-02-26 17:10:57.243476+08;f;0104000020E6100000010000000101000000D7A3703D0A375B4048E17A14AEA74940;;;;;
4632;Пристанционный гидрологический пост;1;ФГБУ Забайкальское УГМС;АНГАРАКАН (ГП ПРИ ТРОИЦКИЙ ПРИИСК М)-р.Ангаракан;1;;562011303;;;56.33;113.05;5;104;Бурятский ЦГМС;1;0;0;2;0;0;0;0;0;1;0;;313;f;;50f7a1d80d58140037000006;;2021-02-26 17:10:57.252878;2021-02-26 17:10:57.252878+08;f;0104000020E61000000100000001010000003333333333435C400AD7A3703D2A4C40;;;;;
4928;Гидрологический пост;1;ФГБУ Иркутское УГМС;ОЛХА;0;;5209104071;;;52.15;104.11;5;138;Отсутствует;1;0;0;2;0;0;0;0;0;1;0;;314;f;;50f7a1d80d58140037000006;;2021-02-26 17:10:57.261805;2021-02-26 17:10:57.261805+08;f;0104000020E6100000010000000101000000D7A3703D0A075A403333333333134A40;;;;;
4781;Метеорологический пост;0;ФГБУ Забайкальское УГМС;ДАВАН(ЭКСПЕДИЦИОННЫЙ);0;20431;554510848;;;55.75;108.80;5;104;Отсутствует;1;0;0;0;0;0;0;0;0;0;0;;315;f;;50f7a1d80d58140037000006;;2021-02-26 17:10:57.269341;2021-02-26 17:10:57.269341+08;f;0104000020E61000000100000001010000003333333333335B400000000000E04B40;;;;;
4941;Гидрологический пост;1;ФГБУ Иркутское УГМС;САВЕЛЬЕВКА;0;;5608100031;;;56.13;100.05;5;138;Отсутствует;1;0;0;2;0;0;0;0;0;1;0;;316;f;;50f7a1d80d58140037000006;;2021-02-26 17:10:57.279136;2021-02-26 17:10:57.279136+08;f;0104000020E61000000100000001010000003333333333035940713D0AD7A3104C40;;;;;
4567;Метеорологическая станция;2;ФГБУ Забайкальское УГМС;НЕРЧИНСКИЙ З-Д;1;30879;5131961;;30879;51.32;119.62;6;175;Отсутствует;2;0;0;0;0;3;0;0;0;1;0;;318;f;;50f7a1d80d58140037000006;;2021-02-26 17:10:57.294527;2021-02-26 17:10:57.294527+08;f;0104000020E610000001000000010100000048E17A14AEE75D40295C8FC2F5A84940;;;;;
4752;Пост наблюдения за загрязнением природной среды;0;ФГБУ Забайкальское УГМС;ЧИТА N4;0;;521135;;;52.08;113.48;6;175;Отсутствует;0;0;0;0;0;0;0;0;0;1;0;;319;f;;50f7a1d80d58140037000006;;2021-02-26 17:10:57.302577;2021-02-26 17:10:57.302577+08;f;0104000020E61000000100000001010000001F85EB51B85E5C400AD7A3703D0A4A40;;;;;
5859;Пристанционный гидрологический пост;1;ФГБУ Забайкальское УГМС;ХИЛОК (ГП ПРИ ХИЛОК М)-р.Хилок;1;;;;;51.35;110.47;6;175;Отсутствует;0;0;0;2;0;0;0;0;0;1;0;;321;f;;50f7a1d80d58140037000006;;2021-02-26 17:10:57.321252;2021-02-26 17:10:57.321252+08;f;0104000020E6100000010000000101000000AE47E17A149E5B40CDCCCCCCCCAC4940;;;;;
4934;Гидрологический пост;1;ФГБУ Иркутское УГМС;ПОКОСНОЕ;0;;5530101001;;;55.50;101.00;5;138;Братский ЦГМС;1;0;0;3;0;0;0;0;0;0;0;;322;f;;50f7a1d80d58140037000006;;2021-02-26 17:10:57.330368;2021-02-26 17:10:57.330368+08;f;0104000020E610000001000000010100000000000000004059400000000000C04B40;;;;;
5857;Пристанционный гидрологический пост;1;ФГБУ Забайкальское УГМС;УСТЬ-КАРЕНГА (ГП ПРИ УСТЬ-КАРЕНГА М)-р.Каренга;0;;;;;54.42;116.53;6;175;Отсутствует;0;0;0;3;0;0;0;0;0;1;0;;323;f;;50f7a1d80d58140037000006;;2021-02-26 17:10:57.343864;2021-02-26 17:10:57.343864+08;f;0104000020E610000001000000010100000052B81E85EB215D40F6285C8FC2354B40;;;;;
5022;Пост наблюдения за загрязнением природной среды;0;ФГБУ Иркутское УГМС;ИРКУТСК №3;0;;;;;52.24;104.27;5;138;Отсутствует;0;0;0;0;0;0;0;0;0;1;0;;324;f;;50f7a1d80d58140037000006;;2021-02-26 17:10:57.352077;2021-02-26 17:10:57.352077+08;f;0104000020E6100000010000000101000000E17A14AE47115A401F85EB51B81E4A40;;;;;
4687;Гидрологический пост;1;ФГБУ Забайкальское УГМС;СБЕГА-р.Черный Урюм;0;;;;;53.30;118.50;6;175;Отсутствует;0;0;0;3;0;0;0;0;0;1;0;;325;f;;50f7a1d80d58140037000006;;2021-02-26 17:10:57.362351;2021-02-26 17:10:57.362351+08;f;0104000020E61000000100000001010000000000000000A05D406666666666A64A40;;;;;
5879;Пристанционный гидрологический пост;1;ФГБУ Забайкальское УГМС;ТАКСИМО (ГП ПРИ ТАКСИМО Г)-р.Муя;1;;;;;56.36;114.85;5;104;Бурятский ЦГМС;0;0;0;2;0;0;0;0;0;1;0;;326;f;;50f7a1d80d58140037000006;;2021-02-26 17:10:57.372825;2021-02-26 17:10:57.372825+08;f;0104000020E61000000100000001010000006666666666B65C40AE47E17A142E4C40;;;;;
6105;Гидрологический пост;1;ФГБУ Иркутское УГМС;ЧУЯ;0;;5916112251;;;59.26;112.41;5;138;Отсутствует;1;0;0;3;0;0;0;0;0;1;0;;327;f;;50f7a1d80d58140037000006;;2021-02-26 17:10:57.38255;2021-02-26 17:10:57.38255+08;f;0104000020E61000000100000001010000000AD7A3703D1A5C40E17A14AE47A14D40;;;;;
4983;Озерный гидрометеорологический пост;1;ФГБУ Иркутское УГМС;ИГИРМА;0;;5700103361;;;57.00;103.60;5;138;Братский ЦГМС;1;0;0;3;0;0;0;0;0;1;0;;328;f;;50f7a1d80d58140037000006;;2021-02-26 17:10:57.393095;2021-02-26 17:10:57.393095+08;f;0104000020E61000000100000001010000006666666666E659400000000000804C40;;;;;
5951;Пристанционный гидрологический пост;3;ФГБУ Иркутское УГМС;НЕПА (ГП ПРИ НЕПА М);0;;;;;59.25;108.23;5;138;Отсутствует;0;0;0;3;0;0;0;0;0;1;0;;329;f;;50f7a1d80d58140037000006;;2021-02-26 17:10:57.407246;2021-02-26 17:10:57.407246+08;f;0104000020E61000000100000001010000001F85EB51B80E5B400000000000A04D40;;;;;
4968;Гидрологический пост;1;ФГБУ Иркутское УГМС;ЧИЧКОВА;0;;5411103421;;;54.18;103.70;5;138;Отсутствует;1;0;0;3;0;0;0;0;0;1;0;;330;f;;50f7a1d80d58140037000006;;2021-02-26 17:10:57.424898;2021-02-26 17:10:57.424898+08;f;0104000020E6100000010000000101000000CDCCCCCCCCEC5940D7A3703D0A174B40;;;;;
4947;Гидрологический пост;2;ФГБУ Иркутское УГМС;СОЛЯНАЯ;0;;5532097490;;;55.53;97.81;5;138;Отсутствует;1;0;0;3;0;0;0;0;0;1;0;;331;f;;50f7a1d80d58140037000006;;2021-02-26 17:10:57.44904;2021-02-26 17:10:57.44904+08;f;0104000020E6100000010000000101000000A4703D0AD7735840A4703D0AD7C34B40;;;;;
4614;Метеорологическая станция;2;ФГБУ Забайкальское УГМС;ХОРИНСК;0;30739;5220981;;30739;52.17;109.78;5;104;Бурятский ЦГМС;3;0;0;0;0;3;0;0;0;1;0;;332;f;;50f7a1d80d58140037000006;;2021-02-26 17:10:57.46562;2021-02-26 17:10:57.46562+08;f;0104000020E610000001000000010100000052B81E85EB715B40F6285C8FC2154A40;;;;;
4981;Озерный гидрометеорологический пост;2;ФГБУ Иркутское УГМС;ДУБЫНИНО;0;;5636101481;;;56.60;101.80;5;138;Братский ЦГМС;1;0;0;3;0;0;0;0;0;1;0;;333;f;;50f7a1d80d58140037000006;;2021-02-26 17:10:57.483083;2021-02-26 17:10:57.483083+08;f;0104000020E61000000100000001010000003333333333735940CDCCCCCCCC4C4C40;;;;;
4539;Метеорологическая станция;2;ФГБУ Забайкальское УГМС;АМАЗАР;0;30682;5392091;;;53.87;120.87;6;175;Отсутствует;3;0;0;0;0;0;0;0;0;1;0;;334;f;;50f7a1d80d58140037000006;;2021-02-26 17:10:57.498915;2021-02-26 17:10:57.498915+08;f;0104000020E610000001000000010100000048E17A14AE375E408FC2F5285CEF4A40;;;;;
4957;Гидрологический пост;1;ФГБУ Иркутское УГМС;УЙГАТ;0;;5405100361;;;54.08;100.60;5;138;Отсутствует;1;0;0;3;0;0;0;0;0;1;0;;335;f;;50f7a1d80d58140037000006;;2021-02-26 17:10:57.51203;2021-02-26 17:10:57.51203+08;f;0104000020E610000001000000010100000066666666662659400AD7A3703D0A4B40;;;;;
4682;Гидрологический пост;1;ФГБУ Забайкальское УГМС;ПОСОЛЬСКАЯ-р.Большая Речка;1;;515710621;;;51.95;106.35;5;104;Бурятский ЦГМС;1;0;0;2;0;0;0;0;0;1;0;;336;f;;50f7a1d80d58140037000006;;2021-02-26 17:10:57.524946;2021-02-26 17:10:57.524946+08;f;0104000020E61000000100000001010000006666666666965A409A99999999F94940;;;;;
