id;WKT;WKB
10;MULTIPOLYGON (((104.510998444204 52.111691917249,104.514363961218 52.1147390850666,104.520534075742 52.1106849812329,104.516909672805 52.107982040533,104.510782705934 52.1114269362917,104.510998444204 52.111691917249)));0106000020E61000000100000001030000000100000006000000708AD132B4205A40EFE7B5EB4B0E4A4007EBD156EB205A408EF734C5AF0E4A40FEF0276E50215A40DF46EBEC2A0E4A40BFEB4E0C15215A408252025BD20D4A405556F2A9B0205A4017A2E33C430E4A40708AD132B4205A40EFE7B5EB4B0E4A40
11;MULTIPOLYGON (((104.343903788537 52.0785351661119,104.354178257311 52.078636467991,104.348024564783 52.0729969802495,104.34412356327 52.0726930355289,104.343903788537 52.0785351661119)));0106000020E610000001000000010300000001000000050000002A2F098502165A40AD04B9700D0A4A40B90648DBAA165A40AB2581C2100A4A40A6FCD20846165A406E700DF757094A40C581D61E06165A402E1F61014E094A402A2F098502165A40AD04B9700D0A4A40
12;MULTIPOLYGON (((104.541200427396 52.2715661668406,104.546207253146 52.2727375947115,104.547311700003 52.270845272764,104.544513767966 52.270304594513,104.543335691319 52.2711606653651,104.541200427396 52.2715661668406)));0106000020E61000000100000001030000000100000006000000D00F1E07A3225A40E6A31EAEC2224A406746440FF5225A407AD6C410E9224A40C90EA72707235A401766D20EAB224A40AF684650D9225A4029B2485799224A40BD3D1003C6225A4034DA8664B5224A40D00F1E07A3225A40E6A31EAEC2224A40
13;MULTIPOLYGON (((104.458241849225 52.4024681824178,104.462589513042 52.417482525937,104.466516435199 52.417952978326,104.469251255987 52.4176963685542,104.470723851796 52.418508961042,104.473248301754 52.4175680631083,104.472897683704 52.4171403755924,104.473669043414 52.4164988365407,104.473528796194 52.4161139086297,104.474791021173 52.4155151252007,104.474440403123 52.4150446468026,104.475352010052 52.4143603056271,104.474370279513 52.413419319171,104.475983122542 52.412521086097,104.475983122542 52.412221671007,104.47808683084 52.4117083832665,104.480681404408 52.4141464468319,104.481943629387 52.413419319171,104.480120415529 52.4116656090184,104.476473987811 52.4099973809883,104.471144593455 52.4035377491559,104.470793975406 52.4040511319802,104.471284840675 52.4053773432921,104.470513480966 52.4059334845579,104.471845829555 52.4101684842029,104.470723851796 52.4105962393357,104.469882368476 52.4077729787961,104.469391503207 52.4071740821168,104.468199401838 52.4038372231961,104.466796929639 52.4022970493334,104.4658151991 52.4008851760595,104.458662590885 52.4021686990845,104.458241849225 52.4024681824178)));0106000020E610000001000000010300000001000000210000001E059FD5531D5A401F95D01384334A403B7F0B119B1D5A4083C6411170354A407A0EC067DB1D5A408696B27B7F354A408D846B36081E5A40944C191377354A404D3AEF56201E5A4011619EB391354A40F1BA3EB3491E5A40BD73CBDE72354A403977A5F4431E5A40598117DB64354A40CFA5F697501E5A40D6E178D54F354A408557B94B4E1E5A40D67C763843354A40D717E1F9621E5A407CDD80992F354A401ED4473B5D1E5A40D232D82E20354A40B850D62A6C1E5A40E8B62CC209354A40F92C29155C1E5A40E0AF9BECEA344A400431EA81761E5A4038D9AE7DCD344A400431EA81761E5A40BAD601AEC3344A40CAC681F9981E5A4030CF3CDCB2344A4093EEEF7BC31E5A40E57232C002354A40E5AE172AD81E5A40E0AF9BECEA344A40B2B5FA4ABA1E5A409CCF6B75B1344A40C0C2C08C7E1E5A402C654FCB7A344A40E424A73B271E5A40BCA9FD1FA7334A4072E10D7D211E5A4024E28EF2B7334A402E73E487291E5A404EFD9F67E3334A40DF4493E41C1E5A408543E0A0F5334A4055ACD9B8321E5A402CC0A06680344A404D3AEF56201E5A405AE7E56A8E344A4092647F8D121E5A40960FACE731344A40D7D2A8820A1E5A40393CC3471E344A40AAB99FFAF61D5A40714429F0B0334A400EAB3A00E01D5A4006153F787E334A4050878DEACF1D5A403950983450334A40FBEF56BA5A1D5A407A0591437A334A401E059FD5531D5A401F95D01384334A40
14;MULTIPOLYGON (((104.397417854232 52.5369106099728,104.401206237823 52.5386387898112,104.402067234093 52.5377223392778,104.405984767125 52.5394243036139,104.406673564141 52.5397646885637,104.407792859293 52.5393719364642,104.409687051089 52.5403145356,104.410634146986 52.5403145356,104.411667342511 52.5399741549134,104.413992032442 52.540497816415,104.415757074797 52.542409127888,104.417479067338 52.544660703133,104.419287159507 52.5452104888466,104.420880002607 52.5460482443112,104.43004961289 52.5414403913772,104.434354594243 52.5404716334883,104.431211957855 52.5366487586085,104.429877413635 52.5360203089626,104.429533015127 52.5342396527837,104.428112371281 52.5348943141846,104.426648677621 52.5346324507955,104.425615482096 52.5344229589598,104.426218179485 52.5320661069373,104.42725137501 52.5306257462057,104.42725137501 52.5302591013854,104.425830731163 52.5296305602861,104.423333841979 52.5287401116633,104.421482699997 52.5281639294044,104.416618071067 52.5294472341043,104.414982178153 52.5298662642525,104.413432384866 52.5299972103539,104.41274358785 52.5294996130915,104.410591097173 52.5300495886852,104.408826054818 52.5301019669539,104.408524706123 52.5296567496782,104.406027816938 52.5287139217246,104.403703127008 52.5304162352546,104.401464536704 52.5300233995273,104.400990988755 52.5326684255982,104.399010697333 52.5356275233661,104.397417854232 52.5369106099728)));0106000020E6100000010000000103000000010000002900000078B14B4B6F195A40B35AA37CB9444A40AA99ED5CAD195A404E4CA91DF2444A403F4E3578BB195A406DC3EA15D4444A40785E88A7FB195A403A5807DB0B454A4089888EF0061A5A405775620217454A402B8D3847191A5A4039BFBD230A454A4067810950381A5A404BFAD50629454A403FFB71D4471A5A404BFAD50629454A409F3AFBC1581A5A40E70484DF1D454A40260970D87E1A5A40EA874E082F454A405CD58FC39B1A5A4059AA8CA96D454A40CD3E1FFAB71A5A40B1AF2171B7454A40C76DCF99D51A5A4023841175C9454A4033AFADB2EF1A5A406BADABE8E4454A4048C1CFEE851B5A4069D932EB4D454A4007493677CC1B5A40BD1FAB2C2E454A4068280AFA981B5A40CDD411E8B0444A407D368E1C831B5A403B7E40509C444A4075210B787D1B5A40587706F761444A408E6A6E31661B5A409E1EB96A77444A40E35041364E1B5A4004C60DD66E444A408311B8483D1B5A40617BB5F867444A4052769D28471B5A40894D00BE1A444A40B2B52616581B5A403E2F618BEB434A40B2B52616581B5A40A66DBD87DF434A4085FE89CF401B5A400BB227EFCA434A40C0A5D3E6171B5A40B1D687C1AD434A4048149392F91A5A4000DC29E09A434A40F289D7DEA91A5A40C3B74DEDC4434A40C2E568118F1A5A40ED1B62A8D2434A40D5061BAD751A5A407AB8D6F2D6434A40C4DC14646A1A5A4080BCB0A4C6434A40C198E11F471A5A40A25438AAD8434A408BCCC1342A1A5A405FCE9961DA434A40011ACF44251A5A409DFCD8CACB434A40F6C0185CFC195A40A05FD5E5AC434A40B5F2A345D6195A40CDD7DFADE4434A4070E94F98B1195A40D18A87CED7434A4061AC1BD6A9195A402EC79D7A2E444A4029F3296489195A40F2D853718F444A4078B14B4B6F195A40B35AA37CB9444A40
15;MULTIPOLYGON (((104.344810982095 52.4888216249742,104.347781419229 52.4910235230804,104.351053205058 52.4897390959155,104.355745634733 52.4941689005761,104.358716071866 52.4952697295507,104.358328623545 52.4962394846244,104.360265865153 52.4969733391124,104.362375306017 52.4938281622131,104.361858708254 52.4934349992828,104.364743045761 52.4904206333683,104.361514309746 52.4900274399729,104.359060470375 52.487222558445,104.351010155244 52.489345896427,104.348470216246 52.4874584899495,104.344810982095 52.4888216249742)));0106000020E6100000010000000103000000010000000F00000094D9146211165A40BF6BFEB4913E4A40AE6FFF0C42165A403899DADBD93E4A4053B8DCA777165A40CD434CC5AF3E4A40DFB75689C4165A405A5631ED403F4A40B34D4134F5165A403C8F9DFF643F4A402DD62DDBEE165A400CB982C6843F4A40A02C8F980E175A40603C87D29C3F4A40250E322831175A404746DFC2353F4A40526E6DB128175A408A4FC8E0283F4A402A3F37F357175A40DCCC721AC63E4A404959EA0C23175A40C1691A38B93E4A400263C4D8FA165A4086320D4F5D3E4A408F554CF376165A40FACAE6E2A23E4A40069A05564D165A40CE3E300A653E4A4094D9146211165A40BF6BFEB4913E4A40
16;MULTIPOLYGON (((104.237186448264 52.5022934178667,104.247733652579 52.502765117916,104.246571307614 52.5009831133952,104.246313008733 52.4980740978796,104.247991951461 52.4934874212099,104.248250250342 52.4913904953805,104.244031368616 52.4898439485187,104.239381988754 52.4907351855536,104.24200802738 52.4934349949865,104.240458234092 52.4936184757544,104.238520992483 52.4940116370443,104.239338938941 52.4945096362988,104.24127618055 52.4950338399475,104.241921927753 52.4973926865339,104.24054433372 52.4974188876474,104.23994163633 52.4978644316677,104.238305743416 52.4992272441739,104.238391843043 52.499620355316,104.237789145653 52.5006162211447,104.237186448264 52.5022934178667)));0106000020E610000001000000010300000001000000140000004A9611102E0F5A40E55D95264B404A4082FC3FDEDA0F5A4068827D9B5A404A40629505D3C70F5A40B9F0F33620404A409B45A397C30F5A4055B05CE4C03F4A408F4CA219DF0F5A40BD8A87982A3F4A40559C0455E30F5A40BC9C3DE2E53E4A40D9D9BE359E0F5A400284DD34B33E4A40CB3CD508520F5A4080791A69D03E4A40DCBD3C0F7D0F5A40A015BFE0283F4A40A9DEEEAA630F5A408408E5E32E3F4A40EF878DED430F5A406F79F8C53B3F4A404DDA4454510F5A40E8BA7D174C3F4A400731A611710F5A40717ED4445D3F4A409AF81BA67B0F5A4062F74490AA3F4A4031A40F14650F5A40DC6D0F6CAB3F4A401C3F2A345B0F5A405DED8D05BA3F4A40ED9ABB66400F5A40E37FA7ADE63F4A402F60DCCF410F5A40C23F4F8FF33F4A4019FBF6EF370F5A40F1D43C3114404A404A9611102E0F5A40E55D95264B404A40
17;MULTIPOLYGON (((104.205544835318 52.4958987623059,104.23055677698 52.5040753692743,104.233613313741 52.5006162211447,104.241233130736 52.494745528714,104.245107613954 52.4898963747266,104.242395475701 52.4890575479013,104.237789145653 52.4916001924629,104.229781880336 52.4901585048286,104.231030324929 52.4884022033124,104.218847227699 52.4845223633305,104.219062476767 52.4835785667233,104.211873157907 52.4824512275713,104.210237264993 52.4910759478822,104.205544835318 52.4958987623059)));0106000020E6100000010000000103000000010000000E0000005C6386A5270D5A40881D539C793F4A4004403671C10E5A4049E0AC8A85404A40619B4185F30E5A40F1D43C3114404A4043CE155D700F5A409DD54CD2533F4A40B77BD8D7AF0F5A409AF0A5ECB43E4A4063355068830F5A408C0C0F70993E4A4019FBF6EF370F5A40F0AA4EC1EC3E4A406B500FBFB40E5A402C0C8E83BD3E4A40137D6A33C90E5A40B342A1F6833E4A406672CD97010E5A40B2572CD4043E4A40AE5F9F1E050E5A40C38F08E7E53D4A4017076F548F0D5A40BA2A3AF6C03D4A40E8620087740D5A40CD00A093DB3E4A405C6386A5270D5A40881D539C793F4A40
18;MULTIPOLYGON (((106.024542803311 56.8514156236042,106.024254416045 56.8534655849094,106.061023792463 56.8912908530745,106.062177341527 56.8897943301731,106.027282482338 56.8538597953621,106.027426675971 56.8496809532413,106.024542803311 56.8514156236042)));0106000020E61000000100000001030000000100000007000000AA64FA1B92815A407C57E92FFB6C4C4099EC64628D815A4044B93B5C3E6D4C40043A56D0E7835A40E79694D115724C40491AACB6FA835A403E21D6C7E4714C404E5906FFBE815A4088391C474B6D4C405715D15BC1815A404D1A7158C26C4C40AA64FA1B92815A407C57E92FFB6C4C40
19;MULTIPOLYGON (((106.076019930296 56.8622554916644,106.08048993292 56.863280189413,106.088853163635 56.8581564199413,106.092169617194 56.8542934893436,106.076019930296 56.8622554916644)));0106000020E61000000100000001030000000100000005000000CB9DB282DD845A405CBF50635E6E4C401D633FBF26855A4021681AF77F6E4C4057FD2DC5AF855A400B40CF11D86D4C401EE2641BE6855A404FF5327D596D4C40CB9DB282DD845A405CBF50635E6E4C40
20;MULTIPOLYGON (((104.050988657509 52.4461377867379,104.054098510141 52.4461683589346,104.054399463622 52.445984925436,104.057208362773 52.4460766422808,104.0573086806 52.4424383943222,104.058362017782 52.4422855201831,104.058412176695 52.441337688681,104.057760110821 52.4411542350672,104.056957568206 52.4408790532143,104.056506137985 52.4404815652812,104.053847715574 52.4404815652812,104.052694060565 52.4405121414034,104.052393107085 52.4411848107226,104.051239452076 52.4412459619696,104.051239452076 52.4412459619696,104.051239452076 52.4412459619696,104.05128961099 52.4412153863567,104.05128961099 52.4412153863567,104.05128961099 52.4412153863567,104.05128961099 52.4412153863567,104.05128961099 52.4412153863567,104.05128961099 52.4412153863567,104.05128961099 52.4412153863567,104.051345307162 52.441248137961,104.051253393657 52.441248137961,104.051253393657 52.441248137961,104.05129935041 52.441248137961,104.050988657509 52.4461377867379)));0106000020E6100000010000000103000000010000001C000000F51DEE6543035A4049C6010B1B394A4059F4985976035A402A11770B1C394A404B4BE3477B035A40D9A0B60816394A40BCCA434DA9035A40820D170A19394A400D3D07F2AA035A40E70D41D2A1384A40F26C0B34BC035A402357DACF9C384A40F7256D06BD035A4046B0DDC07D384A4054BF7657B2035A40820DF2BD77384A40162D5B31A5035A4000868DB96E384A40CEAAEBCB9D035A40D4AF2EB361384A40B256B03D72035A40D4AF2EB361384A407DB4E8565F035A40C668ACB362384A40D15D9E685A035A40D4C56EBE78384A409CBBD68147035A40641368BF7A384A409CBBD68147035A40641368BF7A384A409CBBD68147035A40641368BF7A384A40E774385448035A407072EBBE79384A40E774385448035A407072EBBE79384A40E774385448035A407072EBBE79384A40E774385448035A407072EBBE79384A40E774385448035A407072EBBE79384A40E774385448035A407072EBBE79384A40E774385448035A407072EBBE79384A4016C4D33D49035A4050FBA8D17A384A40376450BC47035A4050FBA8D17A384A40376450BC47035A4050FBA8D17A384A404A14127D48035A4050FBA8D17A384A40F51DEE6543035A4049C6010B1B394A40
21;MULTIPOLYGON (((104.023304402168 52.4489727521667,104.025432429585 52.4480324431816,104.026602844664 52.4484863879565,104.033838137882 52.4434278818019,104.030699297442 52.4423901677133,104.031337705667 52.4419685893828,104.029901287161 52.4409632709303,104.026124038496 52.4436873065048,104.025060024787 52.4435251662445,104.024315215191 52.4440440129769,104.024740820675 52.4445628535985,104.02037836447 52.4475136434246,104.023304402168 52.4489727521667)));0106000020E6100000010000000103000000010000000D000000854ABFD17D015A40F1AC6BF077394A40D35457AFA0015A408881892059394A40FFF36ADCB3015A40B77C800068394A40E3E36F672A025A40A33CAD3EC2384A4082A12FFAF6015A404633B33DA0384A402C3EDD6F01025A4013A13E6D92384A40BF9D16E7E9015A4000B1057C71384A40B4BE2804AC015A40528BE3BECA384A406AB95C959A015A408EFCC16EC5384A40988267618E015A4036DC286FD6384A4039EB855A95015A406A9C826FE7384A40753C0EE14D015A40E082872048394A40854ABFD17D015A40F1AC6BF077394A40
22;MULTIPOLYGON (((104.02034540869 52.4280444639147,104.021533108115 52.4287485497752,104.023017732397 52.4278030604593,104.023545598809 52.4282456324511,104.023974490268 52.4280444639147,104.024469365028 52.4283864498802,104.024865264837 52.4282255156387,104.025789031057 52.4277427093889,104.026448864071 52.4280243470106,104.027438613592 52.426938020554,104.026976730482 52.42673684605,104.027504596894 52.4260729636728,104.028065454956 52.4256303698667,104.027372630291 52.4251274169659,104.026811772229 52.4249262341989,104.026052964262 52.4249865891254,104.022489865986 52.4267770810242,104.023380640555 52.4272800151037,104.022720807541 52.4276823582358,104.021896016273 52.4271995460366,104.02034540869 52.4280444639147)));0106000020E61000000100000001030000000100000015000000A13CD4564D015A40AEDF3629CA364A40A6C866CC60015A40F7BE833BE1364A40E2F75D1F79015A4094E62C40C2364A405C3666C581015A402304BDC0D0364A40EBE84CCC88015A40AEDF3629CA364A4025A3F4E790015A407B24005ED5364A4001D27A6497015A40907DFC17D0364A40103F0987A6015A40C1F6E945C0364A40E28C9356B1015A40B1267680C9364A409D01E38DC1015A4065D9B1E7A5364A4016CB9BFCB9015A4037E41E509F364A409009A4A2C2015A409D57128F89364A40BDCB0CD3CB015A408561530E7B364A40F1F92179C0015A40314040936A364A40C437B948B7015A40618C9BFB63364A40075E0DDAAA015A401FC4E6F565364A40AFB9557970015A4034D7A2A1A0364A40C5A283117F015A40698D8D1CB1364A40F354F94174015A4076D9A64BBE364A4089738CBE66015A40EF8B8779AE364A40A13CD4564D015A40AEDF3629CA364A40
23;MULTIPOLYGON (((103.994883428676 52.41890219731,103.995125250361 52.4187547139472,103.988324015468 52.4166714587534,103.986299093102 52.4182343315485,103.986349361916 52.4181627947641,103.986601035961 52.4182569539559,103.986238303434 52.418699407559,103.985694204642 52.4192893387903,103.988051966072 52.420008306807,103.989291302208 52.4201004813459,103.99031904437 52.420008306807,103.992 52.4196764768714,103.994883428676 52.41890219731)));0106000020E6100000010000000103000000010000000D000000BB5F8B2BACFF5940A1D552969E354A405B6ED121B0FF59407BB924C199354A4055125FB340FF5940E042887D55354A40A53C3B861FFF59405908DCB388354A4005F7125920FF594038F5C35B86354A40BEE9AB7824FF59405748A17189354A40F1D342871EFF5940052933F197354A40D332259D15FF594039D5E645AB354A40C741503E3CFF594067E40AD5C2354A40D74C778C50FF59400E3542DAC5354A40350B216361FF594067E40AD5C2354A40736891ED7CFF5940168873F5B7354A40BB5F8B2BACFF5940A1D552969E354A40
24;MULTIPOLYGON (((103.985722776789 52.4188214171476,103.985738037538 52.4188307244467,103.985936427278 52.4184956604432,103.985936427278 52.417993059664,103.985402301055 52.4176300666495,103.984486656099 52.417509068314,103.98427300561 52.4181326715662,103.985722776789 52.4188214171476)));0106000020E61000000100000001030000000100000008000000CA4EFC1416FF5940B4C1B0F09B354A408869FE5416FF59407F07C43E9C354A4006C6199519FF59408C8F0B4491354A4006C6199519FF59401E9BECCB80354A40CD1BD0D410FF5940FF0AEBE674354A40CAD251D401FF59409518E9EF70354A408F5B3454FEFE59400AE2125F85354A40CA4EFC1416FF5940B4C1B0F09B354A40
25;MULTIPOLYGON (((103.989644789347 52.4161129096559,103.990438348308 52.4164945307458,103.991231907269 52.4158988280864,103.990484130556 52.4155358178324,103.989644789347 52.4161129096559)));0106000020E61000000100000001030000000100000005000000BD39195756FF59402F35153043354A40FAAB865763FF59400F425AB14F354A40361EF45770FF5940B4893C2C3C354A407BFC8C1764FF594011F4154730354A40BD39195756FF59402F35153043354A40
26;MULTIPOLYGON (((103.983840576661 52.4146670381712,103.984803422723 52.413145421359,103.985985097436 52.4124246371765,103.986991709228 52.4120775887392,103.986991709228 52.4120775887392,103.986378989007 52.4111432139882,103.986116394626 52.4109296398371,103.985810034515 52.4105558825844,103.980908272744 52.4114902697779,103.980164255332 52.4118106265445,103.981039569934 52.4133322894093,103.981039569934 52.4133322894093,103.983753045201 52.4146403435918,103.983840576661 52.4146670381712)));0106000020E6100000010000000103000000010000000E000000274F773EF7FE594056D63BCF13354A406365EF0407FF5940519DFCF2E1344A402FF53C611AFF59406E5E9C54CA344A40AC2346DF2AFF594053865BF5BE344A40AC2346DF2AFF594053865BF5BE344A40C8CF56D520FF59409C064157A0344A40F53DF0871CFF59405907AA5799344A40E093F88217FF5940B1705C188D344A40EDF37D33C7FE5940BEA891B6AB344A40FC56DB02BBFE5940B393EA35B6344A40B33C315AC9FE594066B28C12E8344A40B33C315AC9FE594066B28C12E8344A40A31E55CFF5FE59401CAA4DEF12354A40274F773EF7FE594056D63BCF13354A40
27;MULTIPOLYGON (((103.974632267386 52.4027759731424,103.974429610172 52.4079686541767,103.976101532182 52.4089267606657,103.976101532182 52.4089267606657,103.980813312389 52.4081231888889,103.981522612636 52.4051251188433,103.978786740257 52.4041051104172,103.976050867878 52.4028068837663,103.974632267386 52.4027759731424)));0106000020E610000001000000010300000001000000090000002683046060FE59406E21C0298E334A4056FC020E5DFE5940B4BD1D5138344A4005938F7278FE59405BC24BB657344A4005938F7278FE59405BC24BB657344A404D0C33A5C5FE59402F8272613D344A4097633844D1FE59402C1CD023DB334A4062CA2371A4FE5940B5B15CB7B9334A402E310F9E77FE5940A2300C2D8F334A402683046060FE59406E21C0298E334A40
28;MULTIPOLYGON (((103.983502115165 52.4029132942018,103.988722254022 52.403147472417,103.989029321013 52.398604193189,103.983758004325 52.3984168314246,103.983502115165 52.4029132942018)));0106000020E610000001000000010300000001000000050000008D0BDBB2F1FE594035DCAEA992334A408576B43947FF59407FBF1C569A334A404D22A3414CFF5940CAE5527605334A4043F021E4F5FE594082929E52FF324A408D0BDBB2F1FE594035DCAEA992334A40
29;MULTIPOLYGON (((103.983860359989 52.4056609069913,103.982632092022 52.4062228976175,103.984320960476 52.4069097653268,103.985165394703 52.4071595327513,103.985165394703 52.4071595327513,103.985779528686 52.4071283119005,103.986214540257 52.4067380494021,103.986470429417 52.406347783451,103.986061006762 52.4063165620258,103.985728350854 52.4062072868634,103.98562599519 52.4057077398169,103.985011861207 52.4060667898284,103.983860359989 52.4056609069913,103.983860359989 52.4056609069913)));0106000020E6100000010000000103000000010000000E000000F27E7191F7FE59408C6554B2EC334A4003CFB671E3FE5940A713A61CFF334A40C080571DFFFE59403640839E15344A409FD927F30CFF5940F3B5B6CD1D344A409FD927F30CFF5940F3B5B6CD1D344A407331050317FF5940B571D0C71C344A40954F97231EFF5940451C0EFE0F344A404B34DE5422FF5940B05C443403344A40D5F99F9F1BFF5940ABDC5C2E02344A401C6A5D2C16FF5940D33CB299FE334A406DDB0D7F14FF5940B31F313BEE334A409883306F0AFF594000271FFFF9334A40F27E7191F7FE59408C6554B2EC334A40F27E7191F7FE59408C6554B2EC334A40
30;MULTIPOLYGON (((103.976874585931 52.3991038206714,103.982069135871 52.3990101409493,103.982197080451 52.3976829901874,103.985907473266 52.3978235139222,103.986521607249 52.3963870279841,103.980559389829 52.3949504952845,103.977002530511 52.3959342129409,103.976874585931 52.3991038206714)));0106000020E6100000010000000103000000010000000800000080B7FB1C85FE594004BF80D515334A40863E8138DAFE59402613A9C312334A40E1B02451DCFE5940E383B646E7324A40CEA3A81B19FF594015F082E1EB324A40A3FB852B23FF59400BE064CFBC324A407BC62B7CC1FE59409964E2BC8D324A40DB299F3587FE59406EF9E7F8AD324A4080B7FB1C85FE594004BF80D515334A40
31;MULTIPOLYGON (((103.982504147443 52.4047710738578,103.983297403837 52.4044120133005,103.983476526249 52.4038968343529,103.983169459258 52.4032099197312,103.982299436115 52.4030538012801,103.981608535384 52.4029601299443,103.981608535384 52.4029601299443,103.981327057308 52.4033035905366,103.981327057308 52.4038499996048,103.981710891048 52.4043807905052,103.981941191291 52.4046461835606,103.982504147443 52.4047710738578)));0106000020E6100000010000000103000000010000000C000000EE5C1359E1FE5940044BDE89CF334A402FEE3B58EEFE59401A9ED9C5C3334A40E2278747F1FE5940774037E4B2334A401A7C983FECFE59408A55F5619C334A40903F74FEDDFE59406583574497334A40B83C9BACD2FE5940F1D9913294334A40B83C9BACD2FE5940F1D9913294334A4056740010CEFE594067DBB9739F334A4056740010CEFE59406865565BB1334A4067CBEA59D4FE5940DC2CEFBFC2334A402BCCDD1FD8FE5940086C3672CB334A40EE5C1359E1FE5940044BDE89CF334A40
32;MULTIPOLYGON (((103.99845342105 52.4059930164399,104.000159021416 52.4050029936673,104.000837949716 52.405043403195,104.000937305078 52.4051444275231,104.003437748332 52.4035987367197,104.003338392971 52.4034977123916,104.000473646726 52.4017499052657,104.000473646726 52.4017499052657,103.995605234032 52.4042857183915,103.99845342105 52.4059930164399)));0106000020E6100000010000000103000000010000000A0000004D7F2DA9E6FF5940C3014494F7334A40FDF1FB9A02005A40A54A5A23D7334A400FA89DBA0D005A406F175576D8334A4002AA575B0F005A40262FC9C5DB334A401A2AF65238005A408275971FA9334A406D283CB236005A40CA5D23D0A5334A40AC4C9EC207005A40C624788A6C334A40AC4C9EC207005A40C624788A6C334A4035F903FFB7FF59409D5D69A2BF334A404D7F2DA9E6FF5940C3014494F7334A40
33;MULTIPOLYGON (((103.975876281008 52.3925313834457,103.975307870506 52.3921241844493,103.971131288996 52.3900127220016,103.967918533987 52.3917019000403,103.968042101487 52.3917622266318,103.969599051991 52.3921995919543,103.967201842485 52.3936323100708,103.967498404486 52.3948689346263,103.968190382488 52.3953967516291,103.970735872994 52.3950951426862,103.970735872994 52.3950951426862,103.971081861995 52.3953062691627,103.975876281008 52.3925313834457)));0106000020E6100000010000000103000000010000000D000000C6F7C9C174FE5940C646E7773E324A40B3D6B3716BFE59401817122031324A400D97D90327FE5940AA02D7EFEB314A40A72A9460F2FD5940223AB14923324A406BC2DB66F4FD59408A98BF4325324A402CA22EE90DFE59406179A29833324A40A8868EA2E6FD59409633258B62324A40C58C6D7EEBFD59409236B4108B324A409D45CBD4F6FD594087985A5C9C324A400CE45A8920FE5940A652467A92324A400CE45A8920FE5940A652467A92324A4078C0893426FE594092FA546599324A40C6F7C9C174FE5940C646E7773E324A40
34;MULTIPOLYGON (((103.974517038504 52.3901032153211,103.975209016506 52.3905255150255,103.975209016506 52.3905255150255,103.976296410509 52.3902691192582,103.978224063514 52.388896622474,103.978520625515 52.3883083965022,103.978125209514 52.3878559096514,103.978125209514 52.3878559096514,103.974517038504 52.3901032153211)));0106000020E610000001000000010300000001000000090000003F71B67C5EFE59402DEFF3E6EE314A40162A14D369FE5940E0A475BDFC314A40162A14D369FE5940E0A475BDFC314A40A795F0A37BFE594025EDA756F4314A40FC3C1A399BFE59407D86515DC7314A401943F914A0FE59409CDEEB16B4314A405F907A9A99FE5940ADC12F43A5314A405F907A9A99FE5940ADC12F43A5314A403F71B67C5EFE59402DEFF3E6EE314A40
35;MULTIPOLYGON (((103.967943247487 52.3883536449321,103.969376630491 52.3875542491742,103.969376630491 52.3875542491742,103.968808219989 52.3873129193081,103.968239809488 52.387101754593,103.967671398986 52.387524083013,103.967226555985 52.3878257436965,103.967943247487 52.3883536449321)));0106000020E61000000100000001030000000100000008000000CE153CC8F2FD594005227E92B5314A40CB5D47440AFE594084D0AC609B314A40CB5D47440AFE594084D0AC609B314A40B83C31F400FE594090DF407893314A40EB1B1BA4F7FD5940BF19E08C8C314A40D8FA0454EEFD5940037A9F639A314A40CF71360AE7FD594097DC2246A4314A40CE153CC8F2FD594005227E92B5314A40
36;MULTIPOLYGON (((103.943745194271 52.3997423477044,103.955818197246 52.4008891861668,103.956902598711 52.3997864574272,103.958926814779 52.3980661455623,103.955601316953 52.3989924756698,103.955601316953 52.3989924756698,103.952564992852 52.3968751211355,103.952564992852 52.3968751211355,103.95025160306 52.3981984796254,103.95025160306 52.3981984796254,103.945986290631 52.3978896995275,103.945986290631 52.3978896995275,103.943745194271 52.3997423477044)));0106000020E6100000010000000103000000010000000D000000AC493E5266FC5940BB1BDBC12A334A40F88516202CFD594007F43B5650334A40F4BA65E43DFD59404A04E0332C334A40EE2E930E5FFD5940DC6ADAD4F3324A40F8146D9228FD59400A2D792F12334A40F8146D9228FD59400A2D792F12334A4049E728D3F6FC5940BFEFD0CDCC324A4049E728D3F6FC5940BFEFD0CDCC324A40508719ECD0FC59406DA7F32AF8324A40508719ECD0FC59406DA7F32AF8324A405E2E150A8BFC59406471B70CEE324A405E2E150A8BFC59406471B70CEE324A40AC493E5266FC5940BB1BDBC12A334A40
